gene,mean_score,max_score,n_links,is_deg,is_metabolic,is_trained,category
LINC02447,-0.2768,-0.2768,1,FALSE,FALSE,FALSE,Background
AFAP1,-0.1319,0.4832,14,FALSE,FALSE,FALSE,Background
HTRA3_distal,0.2357,0.2357,1,FALSE,FALSE,FALSE,Background
LINC02517_distal,0.2273,0.2413,2,FALSE,FALSE,FALSE,Background
ACOX3_distal,0.100766666666667,0.294,3,FALSE,FALSE,FALSE,Background
SH3TC1_distal;HTRA3_distal,0.02935,0.3398,2,FALSE,FALSE,FALSE,Background
TRMT44_distal;AC105345.2_distal,0.0982,0.0982,1,FALSE,FALSE,FALSE,Background
AC105345.1,0.0847,0.0847,1,FALSE,FALSE,FALSE,Background
ACOX3_distal;TRMT44_distal,-0.2795,-0.2795,1,FALSE,FALSE,FALSE,Background
AC073648.7,0.1045,0.1045,1,FALSE,FALSE,FALSE,Background
AC105916.1,0.1912,0.2097,2,FALSE,FALSE,FALSE,Background
DRD5_distal,0.218,0.2418,3,FALSE,FALSE,FALSE,Background
DEFB131A_distal,0.2409,0.2658,3,FALSE,FALSE,FALSE,Background
SLC2A9_distal;AC005674.1_distal,0.3194,0.3677,6,FALSE,FALSE,FALSE,Background
WDR1,-0.216566666666667,-0.1799,3,TRUE,FALSE,FALSE,Other DEG
AC005599.1_distal,0.381486363636364,0.6463,22,FALSE,FALSE,FALSE,Background
ZNF518B;AC005599.1_distal,-0.0289833333333333,0.3805,6,FALSE,FALSE,FALSE,Background
WDR1_distal;AC005674.2_distal,0.118575,0.238,4,FALSE,FALSE,FALSE,Background
ZNF518B_distal;AC005599.1_distal,0.0546,0.3909,2,FALSE,FALSE,FALSE,Background
AC005674.2,0.2568,0.2568,1,FALSE,FALSE,FALSE,Background
CLNK,0.247225,0.3259,4,FALSE,FALSE,FALSE,Background
AC005599.1,0.19685,0.214,2,FALSE,FALSE,FALSE,Background
HS3ST1,0.373966666666667,0.4673,3,FALSE,FALSE,FALSE,Background
AC006230.1,0.454266666666667,0.5457,3,FALSE,FALSE,FALSE,Background
ZNF518B,0.2225,0.2225,1,FALSE,FALSE,FALSE,Background
AC025539.1_distal,0.352118918918919,0.6598,37,FALSE,FALSE,FALSE,Background
AC005699.1_distal;LINC02360_distal,0.265166666666667,0.3445,6,FALSE,FALSE,FALSE,Background
AC108037.1_distal,0.31206,0.424,15,FALSE,FALSE,FALSE,Background
LINC02360_distal,0.303025,0.3833,4,FALSE,FALSE,FALSE,Background
LINC02270_distal,0.368616666666667,0.4816,6,FALSE,FALSE,FALSE,Background
LINC01097_distal,0.22984,0.257,5,FALSE,FALSE,FALSE,Background
LINC01096_distal;BOD1L1_distal,0.284233333333333,0.3722,6,FALSE,FALSE,FALSE,Background
RAB28,-0.27005,-0.2602,2,TRUE,FALSE,FALSE,Other DEG
BOD1L1,0.2181,0.2181,1,FALSE,FALSE,FALSE,Background
AC092546.1,0.290988888888889,0.4177,9,FALSE,FALSE,FALSE,Background
CPEB2,0.270035294117647,0.6108,34,FALSE,FALSE,FALSE,Background
AC098829.1,0.224189655172414,0.477,29,FALSE,FALSE,FALSE,Background
CC2D2A,0.275346428571429,0.5298,28,FALSE,FALSE,FALSE,Background
C1QTNF7,0.2541,0.3171,5,FALSE,FALSE,FALSE,Background
CC2D2A_distal;AC116651.1_distal,-0.0949666666666667,0.288,3,FALSE,FALSE,FALSE,Background
LINC00504,0.32814,0.4764,5,FALSE,FALSE,FALSE,Background
PROM1,0.2216,0.2592,3,FALSE,FALSE,FALSE,Background
PROM1_distal,0.235342857142857,0.3136,7,FALSE,FALSE,FALSE,Background
TAPT1-AS1,0.38505,0.495,2,FALSE,FALSE,FALSE,Background
PROM1_distal;FGFBP2_distal,0.2509,0.2509,1,FALSE,FALSE,FALSE,Background
TAPT1_distal;AC108063.1_distal,0.29035,0.3372,4,FALSE,FALSE,FALSE,Background
TAPT1_distal,0.2099,0.2445,2,FALSE,FALSE,FALSE,Background
TAPT1-AS1_distal,0.4603,0.4603,1,FALSE,FALSE,FALSE,Background
LDB2,0.565366666666667,0.7205,3,FALSE,FALSE,FALSE,Background
AC104656.1,0.3244,0.3919,2,FALSE,FALSE,FALSE,Background
LAP3,0.260525,0.6906,8,TRUE,FALSE,FALSE,Other DEG
AC006160.1,0.090275,0.5385,4,FALSE,FALSE,FALSE,Background
LCORL,0.2819,0.2819,1,FALSE,FALSE,FALSE,Background
LINC02438,0.1249,0.1249,1,FALSE,FALSE,FALSE,Background
SLIT2-IT1_distal;SLIT2_distal,0.2928,0.324,3,FALSE,FALSE,FALSE,Background
SLIT2_distal;SLIT2-IT1_distal,0.2461,0.2461,1,FALSE,FALSE,FALSE,Background
PACRGL_distal,0.30324,0.4289,5,FALSE,FALSE,FALSE,Background
ADGRA3_distal,0.2829125,0.394,8,FALSE,FALSE,FALSE,Background
ADGRA3,0.242066666666667,0.2494,3,FALSE,FALSE,FALSE,Background
AC092440.1_distal,0.2592,0.2592,1,FALSE,FALSE,FALSE,Background
PPARGC1A_distal,0.366275,0.4211,4,FALSE,FALSE,FALSE,Background
LINC02473_distal,0.1368,0.142,2,FALSE,FALSE,FALSE,Background
SEPSECS-AS1;SEPSECS;PI4K2B,-0.187633333333333,0.3108,6,FALSE,FALSE,FALSE,Background
PI4K2B_distal,0.209454166666667,0.4898,24,FALSE,FALSE,FALSE,Background
SEPSECS_distal,0.0693666666666667,0.211,3,FALSE,FALSE,FALSE,Background
ZCCHC4,-0.242569230769231,0.282,13,FALSE,FALSE,FALSE,Background
AC092436.3,0.061445,0.5796,20,FALSE,FALSE,FALSE,Background
AC133961.1,0.221833333333333,0.2376,3,FALSE,FALSE,FALSE,Background
SMIM20,-0.03984,0.2783,10,FALSE,FALSE,FALSE,Background
AC104662.1,0.2716,0.2716,1,FALSE,FALSE,FALSE,Background
TBC1D19_distal;STIM2-AS1_distal,0.32125,0.5694,4,FALSE,FALSE,FALSE,Background
STIM2,0.12665,0.5333,10,FALSE,FALSE,FALSE,Background
STIM2_distal,0.0306296296296296,0.5687,27,FALSE,FALSE,FALSE,Background
CCKAR_distal,0.2591,0.2591,1,FALSE,FALSE,FALSE,Background
AC024132.2_distal,0.298125,0.3976,4,FALSE,FALSE,FALSE,Background
AC116611.1_distal,0.2705,0.2705,1,FALSE,FALSE,FALSE,Background
ARAP2,0.238391666666667,0.4138,12,FALSE,FALSE,FALSE,Background
AC104078.1,0.0277,0.372,6,FALSE,FALSE,FALSE,Background
AC104078.2_distal;DTHD1_distal,0.160211111111111,0.3376,18,FALSE,FALSE,FALSE,Background
DTHD1_distal;AC104078.2_distal,0.177425,0.3738,4,FALSE,FALSE,FALSE,Background
C4orf19,0.23752,0.2748,5,FALSE,FALSE,FALSE,Background
RELL1,0.167026829268293,0.5533,41,FALSE,FALSE,FALSE,Background
LINC01259,-0.128266666666667,0.4312,24,FALSE,FALSE,FALSE,Background
KLF3-AS1,-0.150528,0.5103,25,FALSE,FALSE,FALSE,Background
KLF3-AS1_distal,0.2685,0.2808,4,FALSE,FALSE,FALSE,Background
KLF3,-0.219108333333333,0.275,12,FALSE,FALSE,FALSE,Background
LINC02513,0.268566666666667,0.3604,3,FALSE,FALSE,FALSE,Background
AC079921.1,0.236581818181818,0.3501,11,FALSE,FALSE,FALSE,Background
RPL9,0.031095,0.5493,40,TRUE,FALSE,FALSE,Other DEG
UGDH-AS1,0.08218,0.366,15,FALSE,FALSE,FALSE,Background
AC108471.3,0.236011111111111,0.3652,9,FALSE,FALSE,FALSE,Background
SMIM14,0.0879051282051282,0.5728,39,TRUE,FALSE,FALSE,Other DEG
AC108471.2_distal,0.285307142857143,0.6964,14,FALSE,FALSE,FALSE,Background
AC108471.2,0.17915,0.1817,2,FALSE,FALSE,FALSE,Background
WDR19,0.1883,0.1883,1,FALSE,FALSE,FALSE,Background
N4BP2,-0.115997368421053,0.3429,38,FALSE,FALSE,FALSE,Background
LIAS,0.1967,0.1967,1,FALSE,FALSE,FALSE,Background
AC095057.3,0.20785,0.2195,2,FALSE,FALSE,FALSE,Background
RBM47,0.398455357142857,0.8519,112,FALSE,FALSE,FALSE,Background
AC098869.2,0.19945,0.2458,4,FALSE,FALSE,FALSE,Background
NSUN7_distal;AC131953.1_distal,0.333994117647059,0.5794,17,FALSE,FALSE,FALSE,Background
APBB2_distal;AC131953.1,0.368382352941177,0.5494,17,FALSE,FALSE,FALSE,Background
NSUN7;AC131953.2_distal,0.256466666666667,0.2895,6,FALSE,FALSE,FALSE,Background
AC131953.1_distal;APBB2_distal,0.28395,0.3235,4,FALSE,FALSE,FALSE,Background
NSUN7,0.2464,0.2464,1,FALSE,FALSE,FALSE,Background
NSUN7_distal;AC131953.2_distal,0.1706,0.1706,1,FALSE,FALSE,FALSE,Background
UCHL1_distal,0.2556,0.2556,1,FALSE,FALSE,FALSE,Background
APBB2,0.1937,0.2258,2,FALSE,FALSE,FALSE,Background
UCHL1,0.28685,0.3055,2,FALSE,FALSE,FALSE,Background
LIMCH1,0.224933333333333,0.2402,3,FALSE,FALSE,FALSE,Background
AC108210.1,-0.18366,0.4274,5,FALSE,FALSE,FALSE,Background
AC111006.1,0.382228571428572,0.5682,7,FALSE,FALSE,FALSE,Background
TMEM33,-0.25155,-0.2471,2,TRUE,FALSE,FALSE,Other DEG
TMEM33;AC108210.1,-0.2877,-0.2804,2,FALSE,FALSE,FALSE,Background
BEND4,0.33768,0.4465,5,FALSE,FALSE,FALSE,Background
AC111006.1_distal;BEND4_distal,0.346466666666667,0.4803,3,FALSE,FALSE,FALSE,Background
ATP8A1,0.3951,0.5763,3,FALSE,FALSE,FALSE,Background
ATP8A1;AC096734.2,0.3035,0.3035,1,FALSE,FALSE,FALSE,Background
COX7B2_distal,0.295933333333333,0.3503,3,FALSE,FALSE,FALSE,Background
ATP10D,0.104661904761905,0.6184,21,FALSE,FALSE,FALSE,Background
AC107398.4;COMMD8,-0.0931,0.2083,3,FALSE,FALSE,FALSE,Background
NIPAL1,0.2152,0.2218,2,FALSE,FALSE,FALSE,Background
ATP10D_distal;AC107398.2_distal,0.1454,0.1454,1,FALSE,FALSE,FALSE,Background
OCIAD1,0.3528,0.3859,2,TRUE,FALSE,FALSE,Other DEG
CWH43_distal,0.2488,0.3278,4,FALSE,FALSE,FALSE,Background
DCUN1D4,0.113,0.2614,4,FALSE,FALSE,FALSE,Background
DCUN1D4_distal,-0.1002,0.2604,3,FALSE,FALSE,FALSE,Background
LRRC66_distal,0.237333333333333,0.2832,3,FALSE,FALSE,FALSE,Background
DANCR,0.00430000000000003,0.3173,2,FALSE,FALSE,FALSE,Background
USP46_distal,0.2752,0.2752,1,FALSE,FALSE,FALSE,Background
USP46;USP46-AS1,0.2288,0.2288,1,FALSE,FALSE,FALSE,Background
LINC01618_distal,0.4067,0.4067,1,FALSE,FALSE,FALSE,Background
SCFD2,-0.0466727272727273,0.3779,11,FALSE,FALSE,FALSE,Background
FIP1L1,-0.0968571428571429,0.3884,14,TRUE,FALSE,FALSE,Other DEG
SCFD2_distal,0.38075,0.4422,2,FALSE,FALSE,FALSE,Background
AC105384.1,0.3088,0.3493,3,FALSE,FALSE,FALSE,Background
AC105384.1_distal,0.165855555555556,0.6405,27,FALSE,FALSE,FALSE,Background
AC110792.3_distal,0.0652333333333334,0.2654,6,FALSE,FALSE,FALSE,Background
AC110792.2_distal;CHIC2_distal,0.2894,0.3659,5,FALSE,FALSE,FALSE,Background
AC110792.2;CHIC2_distal,0.2451,0.2451,1,FALSE,FALSE,FALSE,Background
CHIC2,-0.0516636363636364,0.3586,11,TRUE,FALSE,FALSE,Other DEG
GSX2_distal,0.137276923076923,0.4503,13,FALSE,FALSE,FALSE,Background
LINC02283_distal,0.1085,0.2969,3,FALSE,FALSE,FALSE,Background
CHIC2_distal;AC110792.2_distal,0.2703,0.2808,2,FALSE,FALSE,FALSE,Background
GSX2,0.2518,0.2858,2,FALSE,FALSE,FALSE,Background
KIT,0.3209,0.3209,1,FALSE,FALSE,FALSE,Background
TMEM165,0.079275,0.4867,8,TRUE,FALSE,FALSE,Other DEG
PDCL2_distal;AC024243.1_distal,0.1566,0.3299,4,FALSE,FALSE,FALSE,Background
PDCL2_distal,-0.04425,0.2179,2,FALSE,FALSE,FALSE,Background
EXOC1_distal,0.15862,0.3126,5,FALSE,FALSE,FALSE,Background
CEP135_distal,-0.000450000000000006,0.2067,2,FALSE,FALSE,FALSE,Background
KIAA1211,0.215733333333333,0.2325,3,FALSE,FALSE,FALSE,Background
PPAT,-0.0930444444444444,0.2427,9,FALSE,FALSE,FALSE,Background
CLOCK_distal,0.2495,0.2495,1,FALSE,FALSE,FALSE,Background
PAICS,-0.0216416666666667,0.3302,12,TRUE,FALSE,FALSE,Other DEG
CEP135,-0.2738,-0.2542,2,FALSE,FALSE,FALSE,Background
AASDH,0.2023,0.2023,1,TRUE,FALSE,FALSE,Other DEG
ARL9,-0.0664,0.3651,3,FALSE,FALSE,FALSE,Background
THEGL,-0.07052,0.3158,5,FALSE,FALSE,FALSE,Background
THEGL_distal,0.00475,0.3085,2,FALSE,FALSE,FALSE,Background
IGFBP7-AS1_distal;IGFBP7_distal,0.343525,0.4911,4,FALSE,FALSE,FALSE,Background
IGFBP7,0.377066666666667,0.4704,3,FALSE,FALSE,FALSE,Background
AC111197.1;IGFBP7;IGFBP7-AS1_distal,0.39595,0.4101,2,FALSE,FALSE,FALSE,Background
AC104806.2,0.03145,0.3354,6,FALSE,FALSE,FALSE,Background
CENPC,0.0725428571428571,0.368,7,FALSE,FALSE,FALSE,Background
UBA6-AS1,-0.2169,-0.2049,2,FALSE,FALSE,FALSE,Background
TMPRSS11D;UBA6-AS1_distal,0.2342,0.2342,1,FALSE,FALSE,FALSE,Background
ENAM,0.23585,0.2459,4,FALSE,FALSE,FALSE,Background
AC009570.2,0.3589,0.6655,6,FALSE,FALSE,FALSE,Background
JCHAIN,0.5823,0.5823,1,FALSE,FALSE,FALSE,Background
RUFY3,0.192908333333333,0.5886,24,TRUE,FALSE,FALSE,Other DEG
MOB1B,0.33166,0.4062,5,TRUE,FALSE,FALSE,Other DEG
AC009570.2_distal,0.2843,0.2843,1,FALSE,FALSE,FALSE,Background
AC009570.2_distal;JCHAIN_distal,0.1826,0.1862,2,FALSE,FALSE,FALSE,Background
GRSF1,0.00265,0.2425,2,TRUE,FALSE,FALSE,Other DEG
DCK,0.03045,0.326,2,TRUE,FALSE,FALSE,Other DEG
DCK_distal,-0.01775,0.282,2,FALSE,FALSE,FALSE,Background
AMBN,0.1341,0.1341,1,FALSE,FALSE,FALSE,Background
MOB1B_distal;DCK_distal,0.243266666666667,0.2694,3,FALSE,FALSE,FALSE,Background
AC053527.2,-0.229,-0.2042,8,FALSE,FALSE,FALSE,Background
ANKRD17;AC053527.2,0.275009090909091,0.3145,11,FALSE,FALSE,FALSE,Background
ANKRD17_distal,0.151975,0.1994,4,FALSE,FALSE,FALSE,Background
PF4V1_distal,0.274176190476191,0.4052,21,FALSE,FALSE,FALSE,Background
PF4V1,0.199916666666667,0.2342,6,FALSE,FALSE,FALSE,Background
MTHFD2L_distal,0.165728571428571,0.2886,7,FALSE,FALSE,FALSE,Background
EPGN,0.1223,0.1223,1,FALSE,FALSE,FALSE,Background
AFP,0.0896,0.0896,1,FALSE,FALSE,FALSE,Background
RASSF6,0.23295,0.2726,2,FALSE,FALSE,FALSE,Background
AREG_distal,0.203533333333333,0.2533,3,FALSE,FALSE,FALSE,Background
AC239584.1_distal,0.196554166666667,0.3747,24,FALSE,FALSE,FALSE,Background
BTC,0.2937,0.4063,2,FALSE,FALSE,FALSE,Background
AC110760.1,0.28282,0.373,5,FALSE,FALSE,FALSE,Background
LINC02562_distal,0.3836,0.6297,17,FALSE,FALSE,FALSE,Background
AC110760.2,0.202,0.202,1,FALSE,FALSE,FALSE,Background
LINC02483_distal,0.389457142857143,0.4589,7,FALSE,FALSE,FALSE,Background
AC096759.1,0.1065,0.1065,1,FALSE,FALSE,FALSE,Background
USO1_distal,0.17025,0.1884,2,FALSE,FALSE,FALSE,Background
SDAD1,-0.0583444444444445,0.3163,9,TRUE,FALSE,FALSE,Other DEG
CXCL10,0.17255,0.421,14,FALSE,FALSE,FALSE,Background
NAAA_distal,0.238875,0.2778,8,FALSE,FALSE,FALSE,Background
AC112719.2_distal;SDAD1_distal,0.24505,0.2844,4,FALSE,FALSE,FALSE,Background
AC110795.1,0.115625,0.2523,4,FALSE,FALSE,FALSE,Background
SCARB2,0.0741473684210526,0.4533,19,FALSE,FALSE,FALSE,Background
FAM47E;AC034139.1_distal,0.23795,0.2547,2,FALSE,FALSE,FALSE,Background
SCARB2_distal;AC110795.1_distal,0.2435,0.3021,4,FALSE,FALSE,FALSE,Background
STBD1_distal;AC034139.1_distal,-0.0888,0.2506,10,FALSE,FALSE,FALSE,Background
NUP54,0.12716,0.2494,5,FALSE,FALSE,FALSE,Background
CCDC158_distal;AC034139.1_distal,0.2791,0.2791,1,FALSE,FALSE,FALSE,Background
ANXA3_distal,0.325375,0.3639,4,FALSE,FALSE,FALSE,Background
BMP2K,0.350966666666667,0.3891,3,FALSE,FALSE,FALSE,Background
PAQR3,0.2055,0.2055,1,FALSE,FALSE,FALSE,Background
BMP2K_distal,0.3665,0.3665,1,FALSE,FALSE,FALSE,Background
LINC01088_distal,0.2277,0.2277,1,FALSE,FALSE,FALSE,Background
LINC00989_distal;AC092542.1_distal,0.245,0.245,1,FALSE,FALSE,FALSE,Background
AC092542.1_distal;LINC00989_distal,0.2319,0.2319,1,FALSE,FALSE,FALSE,Background
AC021127.1_distal;PRDM8_distal,0.331583333333333,0.4316,6,FALSE,FALSE,FALSE,Background
CFAP299,-0.0905333333333333,0.2318,3,FALSE,FALSE,FALSE,Background
PRDM8;AC021127.1,0.2863,0.2863,1,FALSE,FALSE,FALSE,Background
FGF5,0.3124,0.3124,1,FALSE,FALSE,FALSE,Background
BMP3_distal,0.29866,0.3864,5,FALSE,FALSE,FALSE,Background
HNRNPDL,-0.0606178571428572,0.5166,28,FALSE,FALSE,FALSE,Background
SCD5,0.374571428571429,0.4763,7,FALSE,FALSE,FALSE,Background
ENOPH1,-0.0769833333333333,0.2805,6,TRUE,FALSE,FALSE,Other DEG
SEC31A,0.152095833333333,0.3967,24,TRUE,FALSE,FALSE,Other DEG
THAP9-AS1,0.0931444444444444,0.2999,9,FALSE,FALSE,FALSE,Background
THAP9,0.161070588235294,0.3126,17,FALSE,FALSE,FALSE,Background
AC073840.1,-0.142508333333333,0.2675,12,FALSE,FALSE,FALSE,Background
COPS4,0.162,0.162,1,TRUE,FALSE,FALSE,Other DEG
COQ2_distal,0.289533333333333,0.3795,3,FALSE,FALSE,FALSE,Background
COQ2,0.243092,0.4992,25,TRUE,FALSE,FALSE,Other DEG
AC114781.2,0.240092307692308,0.341,13,FALSE,FALSE,FALSE,Background
HPSE,0.309053846153846,0.4607,13,FALSE,FALSE,FALSE,Background
HELQ,-0.159871428571429,0.25,7,FALSE,FALSE,FALSE,Background
GPAT3,0.411628571428571,0.6025,14,FALSE,FALSE,FALSE,Background
LINC00575,0.1167,0.1167,1,FALSE,FALSE,FALSE,Background
MRPS18C,-0.23245,-0.1969,4,TRUE,FALSE,FALSE,Other DEG
ABRAXAS1_distal,-0.0275416666666667,0.2414,12,FALSE,FALSE,FALSE,Background
GPAT3_distal,0.328805063291139,0.6097,79,FALSE,FALSE,FALSE,Background
AC021192.1_distal,0.29885,0.3313,4,FALSE,FALSE,FALSE,Background
WDFY3-AS1,0.282572727272727,0.4865,11,FALSE,FALSE,FALSE,Background
WDFY3,0.352480952380952,0.7755,21,FALSE,FALSE,FALSE,Background
WDFY3-AS2_distal;AC108021.1_distal,0.248390909090909,0.3282,11,FALSE,FALSE,FALSE,Background
AC108021.1_distal,0.20415,0.2431,4,FALSE,FALSE,FALSE,Background
C4orf36,0.105,0.105,1,FALSE,FALSE,FALSE,Background
PTPN13,0.3413,0.3413,1,FALSE,FALSE,FALSE,Background
KLHL8,0.25361,0.406,10,FALSE,FALSE,FALSE,Background
HSD17B11,0.247075,0.556,12,TRUE,FALSE,FALSE,Other DEG
IBSP,0.236,0.236,1,FALSE,FALSE,FALSE,Background
HSD17B11_distal;HSD17B13_distal,0.2766,0.2766,1,FALSE,FALSE,FALSE,Background
PKD2,0.1938,0.1938,1,FALSE,FALSE,FALSE,Background
SPP1;AC131944.1_distal,0.28545,0.304,2,FALSE,FALSE,FALSE,Background
PKD2_distal;AC131944.1_distal,0.157571428571429,0.3066,7,FALSE,FALSE,FALSE,Background
PKD2_distal;ABCG2_distal,0.123785714285714,0.3603,7,FALSE,FALSE,FALSE,Background
PPM1K-DT_distal;PPM1K_distal,-0.0843666666666667,0.2937,3,FALSE,FALSE,FALSE,Background
PPM1K,-0.218430769230769,0.3637,13,FALSE,FALSE,FALSE,Background
HERC6,0.230633333333333,0.2536,3,FALSE,FALSE,FALSE,Background
SPARCL1_distal,0.2793,0.2793,1,FALSE,FALSE,FALSE,Background
HERC5,0.173470588235294,0.4539,17,FALSE,FALSE,FALSE,Background
HERC3,0.0780272727272727,0.3091,11,FALSE,FALSE,FALSE,Background
PYURF,0.104909090909091,0.3732,11,TRUE,FALSE,FALSE,Other DEG
FAM13A_distal;FAM13A-AS1_distal,-0.04868,0.3216,5,FALSE,FALSE,FALSE,Background
PYURF;PIGY-DT,0.1957,0.1957,1,FALSE,FALSE,FALSE,Background
ABCG2,0.1143,0.1143,1,TRUE,FALSE,FALSE,Other DEG
GPRIN3,-0.02216,0.6686,25,TRUE,FALSE,FALSE,Other DEG
SNCA,0.2786,0.327,3,FALSE,FALSE,FALSE,Background
MMRN1_distal,-0.00885,0.2265,2,FALSE,FALSE,FALSE,Background
SNCA-AS1_distal;SNCA,0.2246,0.2246,1,FALSE,FALSE,FALSE,Background
SNCA-AS1,0.2328,0.2328,1,FALSE,FALSE,FALSE,Background
SMARCAD1,-0.229933333333333,-0.2026,3,FALSE,FALSE,FALSE,Background
PDLIM5,0.42356,0.5998,5,TRUE,FALSE,FALSE,Other DEG
PDLIM5_distal,0.324016666666667,0.445,6,FALSE,FALSE,FALSE,Background
HPGDS,0.21605,0.2571,2,TRUE,FALSE,FALSE,Other DEG
UNC5C_distal;BMPR1B_distal,0.3829,0.3829,1,FALSE,FALSE,FALSE,Background
STPG2,0.299066666666667,0.3527,3,FALSE,FALSE,FALSE,Background
RAP1GDS1,0.3621,0.3621,1,TRUE,FALSE,FALSE,Other DEG
TSPAN5,0.31359,0.653,10,FALSE,FALSE,FALSE,Background
TSPAN5_distal;AC108159.1_distal,0.2508,0.2508,1,FALSE,FALSE,FALSE,Background
AC019131.1,0.1766,0.1766,1,FALSE,FALSE,FALSE,Background
ADH5,-0.124314285714286,0.4388,7,TRUE,FALSE,FALSE,Other DEG
DAPP1,0.0751636363636364,0.6051,11,FALSE,FALSE,FALSE,Background
EIF4E,-0.2551,-0.2551,1,TRUE,FALSE,FALSE,Other DEG
AP002026.1,-0.0973666666666667,0.2462,3,FALSE,FALSE,FALSE,Background
DAPP1_distal,-0.01048,0.4377,5,FALSE,FALSE,FALSE,Background
DAPP1_distal;LAMTOR3_distal,-0.08087,0.4472,10,FALSE,FALSE,FALSE,Background
AC097460.1_distal,-0.10165,0.2586,6,FALSE,FALSE,FALSE,Background
AC097460.1_distal;AP001961.1_distal,0.29995,0.3705,4,FALSE,FALSE,FALSE,Background
AC083902.1,0.077,0.077,1,FALSE,FALSE,FALSE,Background
DNAJB14_distal,0.2644,0.2644,1,FALSE,FALSE,FALSE,Background
LINC01216_distal,0.2009,0.2149,2,FALSE,FALSE,FALSE,Background
LINC01218_distal,0.0768769230769231,0.4223,13,FALSE,FALSE,FALSE,Background
PPP3CA,0.492535714285714,0.6798,14,TRUE,FALSE,FALSE,Other DEG
AP002075.1,0.053625,0.4058,4,FALSE,FALSE,FALSE,Background
AF213884.3_distal,0.29456,0.3538,5,FALSE,FALSE,FALSE,Background
NFKB1,0.333233333333333,0.3563,3,FALSE,FALSE,FALSE,Background
SLC39A8_distal,0.18,0.18,1,FALSE,FALSE,FALSE,Background
AC018797.3,0.1935,0.1935,1,FALSE,FALSE,FALSE,Background
SLC9B1,-0.02165,0.2518,2,FALSE,FALSE,FALSE,Background
UBE2D3_distal;AC018797.3_distal,-0.2848,-0.2848,1,FALSE,FALSE,FALSE,Background
AC004047.1,0.1906,0.1906,1,FALSE,FALSE,FALSE,Background
CXXC4-AS1_distal;CXXC4,0.01835,0.3106,2,FALSE,FALSE,FALSE,Background
AC004052.1,0.1083,0.1083,1,FALSE,FALSE,FALSE,Background
AC004069.1,0.1672,0.1672,1,FALSE,FALSE,FALSE,Background
TET2_distal;TET2-AS1_distal,0.260357142857143,0.4385,14,FALSE,FALSE,FALSE,Background
TET2-AS1_distal,0.286075,0.4042,4,FALSE,FALSE,FALSE,Background
GSTCD,-0.21895,-0.2109,2,FALSE,FALSE,FALSE,Background
TBCK,-0.24405,-0.2013,4,FALSE,FALSE,FALSE,Background
AIMP1,-0.2223,-0.2223,1,TRUE,FALSE,FALSE,Other DEG
AC092445.1_distal,0.337648275862069,0.5394,29,FALSE,FALSE,FALSE,Background
AC096564.1,-0.274151851851852,0.2514,27,FALSE,FALSE,FALSE,Background
RPL34-AS1,0.09689,0.527,10,FALSE,FALSE,FALSE,Background
RPL34,-0.1648,0.5943,7,TRUE,FALSE,FALSE,Other DEG
OSTC,-0.05598,0.2752,5,TRUE,FALSE,FALSE,Other DEG
SEC24B-AS1_distal,0.01285,0.2763,2,FALSE,FALSE,FALSE,Background
PLA2G12A,-0.173945454545455,0.4944,33,FALSE,FALSE,FALSE,Background
AC126283.1_distal,0.179426666666667,0.3863,15,FALSE,FALSE,FALSE,Background
PLA2G12A_distal;CFI_distal,0.017175,0.3302,4,FALSE,FALSE,FALSE,Background
AC126283.1,0.1319,0.1319,1,FALSE,FALSE,FALSE,Background
SEC24B;SEC24B-AS1,-0.2185,-0.2185,1,FALSE,FALSE,FALSE,Background
ELOVL6,-0.0904333333333333,0.1999,3,FALSE,FALSE,FALSE,Background
ENPEP_distal,0.313133333333333,0.4081,3,FALSE,FALSE,FALSE,Background
FAM241A,0.14884,0.2955,5,FALSE,FALSE,FALSE,Background
AC083795.2,0.08525,0.0857,2,FALSE,FALSE,FALSE,Background
AP1AR,0.2298,0.2298,1,FALSE,FALSE,FALSE,Background
AC109347.2_distal;AP1AR_distal,0.2999,0.2999,1,FALSE,FALSE,FALSE,Background
ZGRF1_distal,0.1281,0.1281,1,FALSE,FALSE,FALSE,Background
AC023886.1_distal;NEUROG2_distal;ZGRF1_distal,0.1986,0.1986,1,FALSE,FALSE,FALSE,Background
ANK2_distal,0.332866666666667,0.393,3,FALSE,FALSE,FALSE,Background
CAMK2D_distal;ANK2_distal,-0.041,0.3294,11,FALSE,FALSE,FALSE,Background
CAMK2D,-0.105988461538462,0.3793,26,FALSE,FALSE,FALSE,Background
AC104779.1_distal,0.4837,0.4837,1,FALSE,FALSE,FALSE,Background
ARSJ,0.2825,0.2825,1,FALSE,FALSE,FALSE,Background
ARSJ_distal,0.37798,0.5164,5,FALSE,FALSE,FALSE,Background
ARSJ_distal;AC104779.1_distal,-0.212033333333333,-0.1992,3,FALSE,FALSE,FALSE,Background
SEC24D,0.24445,0.468,12,FALSE,FALSE,FALSE,Background
SNHG8_distal;PRSS12_distal,0.224,0.224,1,FALSE,FALSE,FALSE,Background
MYOZ2,0.2037,0.2037,1,FALSE,FALSE,FALSE,Background
FABP2_distal,0.19714,0.402,5,FALSE,FALSE,FALSE,Background
AC093752.3_distal,0.3769,0.3769,1,FALSE,FALSE,FALSE,Background
PDE5A,-0.2439,-0.2112,2,FALSE,FALSE,FALSE,Background
